TIME,OPEN(T),HIGH(t),LOW(t),CLOSE(t)
19:18:25,87930,87930,87930,87930
19:18:26,87910,87910,87910,87910
19:18:27,87910,87910,87910,87920
19:18:28,87910,87910,87910,87910
19:18:29,87900,87900,87900,87900
19:18:30,87900,87910,87900,87900
19:18:31,87900,87900,87900,87900
19:18:35,87900,87920,87900,87900
19:18:40,87900,87900,87900,87900
19:18:45,87890,87890,87890,87890
19:18:48,87910,87910,87910,87900
19:18:49,87920,87920,87920,87920
19:18:58,87920,87930,87920,87930
19:18:59,87930,87940,87930,87940
19:19:00,87950,87950,87940,87940
19:19:01,87950,87950,87950,87950
19:19:02,87950,87950,87950,87950
19:19:03,87950,87950,87950,87950
19:19:04,87950,87950,87950,87960
19:19:05,87960,87960,87960,87960
19:19:06,87960,87960,87960,87960
19:19:07,87960,87960,87960,87960
19:19:10,87970,87970,87970,87970
19:19:11,87970,87980,87970,87960
19:19:13,87960,87960,87950,87950
19:19:15,87960,87960,87960,87960
19:19:17,87940,87960,87940,87960
19:19:18,87940,87940,87930,87930
19:19:19,87920,87920,87920,87920
19:19:22,87920,87920,87920,87920
19:19:24,87920,87920,87920,87920
19:19:26,87920,87920,87920,87920
19:19:28,87920,87920,87910,87910
19:19:29,87910,87920,87910,87920
19:19:30,87920,87930,87920,87920
19:19:31,87930,87940,87930,87940
19:19:32,87940,87940,87930,87940
19:19:33,87950,87960,87950,87960
19:19:36,87950,87950,87950,87950
19:19:37,87940,87940,87940,87940
19:19:39,87950,87950,87950,87950
19:19:41,87960,87960,87960,87960
19:19:45,87960,87960,87960,87960
19:19:46,87960,87970,87960,87970
19:19:47,87980,87980,87980,87980
19:19:48,87980,87980,87980,87980
19:19:49,87970,87970,87970,87970
19:19:51,87960,87960,87960,87960
19:19:53,87980,88010,87980,88010
19:19:54,88010,88010,88000,88000
19:19:55,88010,88030,88010,88030
19:19:56,88020,88030,88020,88030
19:19:57,88030,88050,88030,88050
19:19:58,88040,88050,88040,88050
19:19:59,88050,88050,88050,88050
19:20:00,88040,88050,88030,88020
19:20:01,88030,88030,88010,88010
19:20:02,88000,88000,88000,88000
19:20:03,88000,88000,88000,88000
19:20:04,88000,88010,87990,88000
19:20:06,88010,88020,88010,88000
19:20:09,88010,88010,88010,88010
19:20:10,88020,88020,87980,87970
19:20:11,87990,87990,87990,87980
19:20:12,87990,87990,87990,87990
19:20:14,87980,87980,87980,87980
19:20:15,87990,87990,87970,87980
19:20:16,87990,87990,87990,87990
19:20:17,87990,87990,87990,87990
19:20:19,87990,88000,87990,87990
19:20:20,87990,87990,87980,87980
19:20:21,88000,88000,87980,87980
19:20:23,87990,87990,87990,87980
19:20:24,87990,87990,87990,87990
19:20:25,87990,87990,87980,88000
19:20:26,88000,88000,88000,87990
19:20:27,87990,88000,87990,87990
19:20:29,87980,87980,87980,87980
19:20:30,87980,87980,87980,87980
19:20:31,87980,87980,87980,87980
19:20:32,87970,87970,87970,87970
19:20:33,87960,87960,87960,87960
19:20:34,87970,87970,87970,87970
19:20:35,87980,87980,87980,87990
19:20:36,87980,87980,87980,87980
19:20:37,87970,87970,87970,87970
19:20:39,87980,87980,87980,87990
19:20:40,87980,87980,87980,87980
19:20:41,87990,87990,87990,87990
19:20:42,87980,87980,87980,87970
19:20:43,87990,87990,87990,87990
19:20:45,87970,87970,87970,87970
19:20:47,87970,87980,87970,87980
19:20:48,87980,87980,87980,87980
19:20:49,87990,87990,87990,87980
19:20:50,88000,88000,87990,88000
19:20:51,88000,88000,88000,88000
19:20:53,88000,88000,87990,88000
19:20:54,88000,88000,88000,88000
19:20:55,88000,88000,88000,88000
19:20:56,88000,88000,87990,87990
19:20:57,88000,88000,87990,87990
19:20:58,87990,88000,87990,88000
19:20:59,88000,88000,88000,88000
19:21:00,88000,88000,87990,87990
19:21:01,87990,87990,87990,87990
19:21:02,88000,88000,88000,88000
19:21:03,87980,88000,87980,87990
19:21:06,87980,87990,87980,87990
19:21:08,87990,87990,87990,87990
19:21:09,87990,87990,87980,87980
19:21:10,87980,87980,87980,87980
19:21:13,87980,87980,87980,87980
19:21:15,87990,87990,87990,87990
19:21:16,87980,87990,87980,87980
19:21:17,87990,87990,87990,87990
19:21:21,87990,87990,87990,87990
19:21:24,87980,87980,87980,87980
19:21:26,87990,87990,87990,87990
19:21:27,87990,88000,87990,88000
19:21:28,87990,87990,87990,87990
19:21:29,87990,87990,87990,87990
19:21:30,87990,87990,87990,87990
19:21:31,87990,87990,87980,87980
19:21:34,87970,87970,87970,87970
19:21:35,87960,87960,87960,87960
19:21:38,87960,87960,87950,87950
19:21:39,87960,87970,87960,87970
19:21:41,87970,87980,87970,87970
19:21:44,87970,87970,87970,87970
19:21:45,87970,87980,87970,87980
19:21:48,87980,87980,87980,87980
19:21:50,87990,87990,87990,87990
19:21:59,87980,87980,87980,87990
19:22:01,87980,87980,87980,87980
19:22:02,87990,87990,87990,87980
19:22:03,87990,87990,87990,87990
19:22:06,88000,88000,88000,88000
19:22:08,87990,87990,87990,87990
19:22:09,88000,88000,88000,88000
19:22:10,88000,88010,88000,88000
19:22:11,88010,88030,88010,88030
19:22:12,88030,88030,88010,88010
19:22:13,88010,88010,88010,88010
19:22:15,88000,88000,88000,88000
19:22:21,88000,88000,88000,88000
19:22:24,88010,88010,88010,88010
19:22:27,88010,88010,88010,88010
19:22:28,88020,88020,88020,88020
19:22:29,88010,88020,88010,88020
19:22:30,88010,88010,88010,88010
19:22:31,88010,88010,88010,88010
19:22:33,88020,88020,88020,88020
19:22:34,88030,88040,88030,88040
19:22:36,88030,88030,88030,88030
19:22:37,88030,88030,88030,88020
19:22:38,88030,88030,88030,88030
19:22:39,88030,88030,88030,88020
19:22:40,88020,88020,88020,88020
19:22:41,88030,88030,88020,88020
19:22:42,88030,88030,88030,88020
19:22:44,88020,88020,88020,88020
19:22:45,88030,88030,88030,88030
19:22:56,88030,88040,88030,88040
19:22:57,88050,88050,88050,88060
19:22:59,88060,88060,88060,88060
19:23:00,88060,88060,88060,88060
19:23:01,88060,88060,88060,88060
19:23:02,88050,88050,88050,88050
19:23:04,88040,88040,88040,88060
19:23:06,88060,88060,88060,88060
19:23:07,88050,88060,88050,88060
19:23:08,88050,88060,88030,88030
19:23:10,88050,88050,88050,88050
19:23:11,88050,88050,88050,88050
19:23:14,88040,88040,88040,88040
19:23:16,88040,88040,88040,88040
19:23:17,88040,88040,88030,88030
19:23:20,88040,88040,88040,88040
19:23:23,88030,88040,88030,88020
19:23:24,88020,88020,88020,88040
19:23:25,88040,88040,88040,88040
19:23:26,88040,88050,88040,88030
19:23:27,88050,88050,88050,88050
19:23:30,88060,88060,88060,88060
19:23:32,88040,88040,88030,88040
19:23:35,88040,88040,88040,88040
19:23:38,88050,88050,88050,88050
19:23:40,88060,88060,88060,88060
19:23:41,88060,88060,88060,88060
19:23:42,88060,88060,88060,88060
19:23:44,88060,88060,88060,88060
19:23:45,88060,88060,88060,88060
19:23:47,88070,88070,88070,88070
19:23:50,88070,88070,88070,88070
19:23:51,88080,88080,88080,88080
19:23:52,88080,88090,88080,88090
19:23:53,88090,88090,88090,88090
19:23:54,88090,88090,88090,88090
19:23:55,88080,88080,88080,88080
19:23:56,88080,88090,88080,88090
19:23:57,88090,88090,88090,88090
19:23:58,88090,88090,88080,88080
19:24:00,88080,88100,88080,88100
19:24:01,88100,88110,88100,88100
19:24:02,88100,88100,88100,88100
19:24:03,88090,88100,88090,88100
19:24:04,88100,88110,88100,88110
19:24:05,88110,88120,88110,88120
19:24:06,88120,88120,88120,88120
19:24:07,88110,88110,88110,88110
19:24:09,88110,88110,88080,88090
19:24:10,88080,88090,88080,88080
19:24:11,88070,88070,88060,88070
19:24:12,88060,88060,88060,88060
19:24:13,88060,88070,88060,88070
19:24:14,88070,88080,88060,88070
19:24:15,88060,88060,88060,88060
19:24:16,88060,88060,88050,88070
19:24:17,88060,88060,88060,88060
19:24:19,88060,88060,88060,88060
19:24:20,88060,88060,88060,88060
19:24:21,88060,88080,88060,88080
19:24:22,88080,88080,88080,88080
19:24:23,88080,88080,88070,88070
19:24:27,88080,88080,88080,88090
19:24:28,88090,88090,88090,88090
19:24:31,88080,88080,88080,88080
19:24:32,88080,88080,88080,88080
19:24:34,88080,88080,88080,88090
19:24:35,88080,88080,88080,88080
19:24:40,88080,88080,88080,88090
19:24:41,88080,88080,88080,88080
19:24:43,88080,88080,88080,88080
19:24:46,88080,88090,88080,88070
19:24:48,88080,88080,88080,88070
19:24:49,88070,88070,88070,88070
19:24:51,88070,88070,88070,88060
19:24:54,88060,88060,88060,88060
19:24:56,88060,88060,88060,88070
19:24:58,88060,88060,88060,88060
19:24:59,88070,88070,88070,88070
19:25:01,88060,88060,88060,88060
19:25:02,88070,88090,88070,88080
19:25:05,88080,88080,88080,88080
19:25:06,88100,88100,88100,88100
19:25:09,88100,88100,88100,88110
19:25:10,88100,88110,88100,88110
19:25:12,88110,88110,88110,88110
19:25:13,88120,88130,88120,88120
19:25:15,88130,88130,88130,88130
19:25:16,88130,88130,88130,88120
19:25:17,88120,88120,88120,88120
19:25:18,88110,88110,88110,88110
19:25:20,88120,88120,88120,88120
19:25:21,88120,88120,88120,88120
19:25:28,88120,88120,88120,88120
19:25:31,88110,88110,88100,88100
19:25:32,88100,88100,88100,88100
19:25:33,88110,88110,88110,88120
19:25:36,88090,88090,88090,88090
19:25:37,88100,88100,88100,88100
19:25:41,88090,88090,88090,88090
19:25:42,88090,88090,88090,88100
19:25:45,88090,88090,88090,88090
19:25:51,88100,88110,88100,88100
19:25:53,88100,88100,88100,88100
19:25:55,88090,88090,88090,88090
19:25:56,88080,88080,88070,88070
19:25:57,88060,88070,88060,88070
19:25:58,88070,88070,88070,88070
19:25:59,88060,88060,88030,88030
19:26:00,88040,88040,88030,88050
19:26:01,88050,88060,88050,88060
19:26:02,88050,88050,88050,88050
19:26:03,88040,88050,88040,88050
19:26:04,88060,88060,88050,88050
19:26:06,88050,88050,88050,88050
19:26:07,88050,88050,88050,88050
19:26:08,88040,88040,88040,88050
19:26:09,88050,88050,88050,88060
19:26:10,88050,88050,88040,88040
19:26:11,88050,88050,88050,88050
19:26:12,88040,88040,88040,88040
19:26:13,88040,88040,88040,88040
19:26:14,88040,88040,88040,88040
19:26:15,88030,88040,88020,88030
19:26:16,88030,88040,88030,88030
19:26:17,88050,88050,88050,88050
19:26:18,88050,88050,88040,88040
19:26:19,88040,88040,88030,88030
19:26:21,88050,88050,88040,88040
19:26:22,88040,88050,88040,88040
19:26:25,88040,88040,88040,88040
19:26:27,88040,88050,88040,88050
19:26:28,88040,88050,88040,88040
19:26:29,88040,88040,88030,88030
19:26:30,88040,88040,88040,88040
19:26:31,88040,88050,88040,88050
19:26:32,88050,88050,88050,88050
19:26:33,88050,88050,88050,88050
19:26:35,88060,88080,88060,88080
19:26:37,88080,88080,88040,88050
19:26:38,88040,88040,88040,88040
19:26:39,88030,88030,88030,88030
19:26:40,88030,88030,88030,88030
19:26:41,88020,88020,88020,88020
19:26:42,88020,88020,88020,88020
19:26:43,88020,88020,88020,88010
19:26:44,88020,88020,88010,88010
19:26:46,88010,88010,88010,88010
19:26:47,88010,88010,88010,88010
19:26:48,88020,88020,88020,88020
19:26:49,88020,88020,88000,88000
19:26:50,88000,88000,88000,88000
19:26:51,88010,88030,88010,88020
19:26:52,88030,88030,88010,88010
19:26:53,88020,88020,88010,88010
19:26:54,88010,88010,88010,88030
19:26:55,88030,88030,88030,88020
19:26:57,88020,88020,88010,88010
19:26:59,88020,88020,88020,88020
19:27:00,88020,88020,88020,88020
19:27:02,88030,88040,88030,88040
19:27:03,88040,88040,88010,88000
19:27:04,88010,88010,88010,88010
19:27:05,88010,88020,88010,88020
19:27:06,88010,88010,88010,88010
19:27:08,88020,88020,88020,88020
19:27:09,88010,88020,88010,88010
19:27:12,88020,88020,88020,88020
19:27:13,88030,88030,88030,88030
19:27:14,88030,88030,88030,88030
19:27:15,88030,88050,88030,88050
19:27:16,88050,88050,88050,88040
19:27:17,88050,88060,88050,88040
19:27:18,88050,88050,88050,88050
19:27:20,88040,88040,88040,88040
19:27:21,88040,88040,88030,88030
19:27:22,88040,88040,88040,88040
19:27:24,88030,88040,88020,88030
19:27:25,88020,88020,88020,88020
19:27:26,88020,88020,88010,88020
19:27:27,88030,88030,88030,88030
19:27:28,88020,88020,88020,88020
19:27:29,88030,88040,88020,88020
19:27:30,88020,88030,88020,88030
19:27:32,88040,88040,88040,88040
19:27:33,88020,88020,88020,88020
19:27:34,88020,88020,88010,88020
19:27:35,88020,88030,88020,88030
19:27:36,88030,88030,88030,88030
19:27:37,88030,88030,88030,88030
19:27:39,88020,88020,88020,88020
19:27:40,88030,88030,88030,88030
19:27:41,88020,88020,88020,88020
19:27:42,88030,88030,88030,88030
19:27:44,88030,88030,88030,88040
19:27:45,88040,88040,88040,88040
19:27:46,88040,88040,88040,88040
19:27:47,88030,88030,88030,88030
19:27:48,88020,88020,88020,88020
19:27:49,88020,88020,88010,88010
19:27:50,88010,88010,88010,88010
19:27:52,88020,88020,88020,88020
19:27:53,88010,88010,88000,87990
19:27:54,87990,88000,87990,88000
19:27:55,88000,88000,88000,87990
19:27:56,88010,88010,88000,88000
19:27:57,88010,88010,88000,88010
19:27:58,88010,88010,88010,88010
19:27:59,88000,88000,88000,88000
19:28:01,88010,88020,88010,88020
19:28:02,88010,88010,88010,88020
19:28:04,88020,88030,88020,88020
19:28:05,88020,88030,88020,88020
19:28:06,88020,88020,88020,88020
19:28:08,88020,88020,88020,88020
19:28:09,88020,88020,88020,88010
19:28:10,88010,88010,88010,88000
19:28:11,88000,88000,88000,88000
19:28:13,88000,88000,88000,88000
19:28:14,88000,88000,88000,88010
19:28:15,88000,88000,87990,87990
19:28:16,87990,87990,87990,87990
19:28:17,87980,87980,87980,87980
19:28:18,87990,87990,87980,87970
19:28:19,87970,87970,87970,87970
19:28:20,87980,87990,87980,87980
19:28:21,87980,88010,87980,88010
19:28:22,88000,88000,88000,87990
19:28:23,88000,88000,88000,88000
19:28:24,88000,88010,87990,88010
19:28:26,88010,88010,88010,88010
19:28:28,88000,88000,88000,88000
19:28:31,88000,88000,88000,88000
19:28:32,88010,88010,87990,87990
19:28:34,87990,87990,87990,87990
19:28:35,87990,87990,87990,87990
19:28:36,87990,87990,87990,87990
19:28:37,87990,87990,87990,87990
19:28:40,87990,87990,87990,87990
19:28:41,87980,87980,87980,87980
19:28:42,87970,87980,87970,87960
19:28:43,87960,87960,87950,87970
19:28:44,87950,87950,87950,87950
19:28:45,87950,87950,87950,87950
19:28:46,87950,87950,87950,87950
19:28:47,87950,87950,87950,87960
19:28:48,87950,87950,87950,87950
19:28:49,87950,87950,87950,87950
19:28:50,87950,87950,87940,87940
19:28:52,87950,87950,87950,87950
19:28:53,87940,87940,87940,87940
19:28:54,87940,87940,87940,87940
19:28:55,87940,87940,87940,87940
19:28:56,87950,87950,87950,87950
19:28:57,87950,87950,87950,87950
19:28:58,87950,87950,87940,87950
19:28:59,87950,87950,87950,87950
19:29:00,87940,87940,87910,87920
19:29:01,87910,87910,87910,87910
19:29:02,87910,87910,87900,87920
19:29:03,87920,87920,87920,87910
19:29:04,87920,87920,87920,87920
19:29:05,87910,87930,87910,87930
19:29:06,87910,87910,87910,87930
19:29:07,87910,87910,87910,87910
19:29:08,87920,87940,87920,87940
19:29:09,87940,87940,87940,87940
19:29:10,87940,87940,87940,87930
19:29:12,87940,87940,87940,87940
19:29:13,87950,87960,87950,87960
19:29:14,87960,87960,87950,87950
19:29:15,87950,87950,87950,87960
19:29:16,87940,87940,87940,87940
19:29:17,87940,87940,87940,87940
19:29:18,87930,87930,87930,87930
19:29:19,87920,87930,87920,87930
19:29:20,87930,87930,87920,87920
19:29:21,87930,87930,87930,87930
19:29:23,87920,87920,87920,87920
19:29:26,87920,87920,87920,87920
19:29:27,87920,87920,87910,87910
19:29:31,87920,87930,87920,87930
19:29:33,87910,87910,87910,87910
19:29:35,87930,87930,87930,87930
19:29:37,87920,87940,87920,87920
19:29:40,87930,87930,87920,87920
19:29:41,87930,87930,87930,87930
19:29:42,87930,87930,87930,87930
19:29:43,87920,87920,87900,87900
19:29:44,87900,87900,87890,87890
19:29:45,87890,87890,87870,87880
19:29:46,87880,87880,87870,87880
19:29:47,87870,87870,87870,87870
19:29:48,87870,87870,87870,87890
19:29:49,87870,87890,87870,87890
19:29:50,87890,87890,87890,87890
19:29:51,87890,87890,87880,87880
19:29:52,87890,87900,87880,87890
19:29:53,87910,87920,87910,87920
19:29:54,87910,87910,87910,87910
19:29:55,87910,87910,87910,87920
19:29:56,87910,87910,87910,87910
19:29:57,87920,87920,87900,87900
19:29:58,87910,87910,87910,87910
19:29:59,87900,87900,87870,87890
19:30:00,87900,87910,87890,87900
19:30:01,87900,87900,87900,87900
19:30:02,87890,87890,87890,87890
19:30:03,87890,87910,87890,87920
19:30:04,87910,87920,87910,87900
19:30:05,87910,87930,87900,87910
19:30:06,87910,87910,87910,87920
19:30:07,87920,87920,87910,87920
19:30:08,87910,87910,87910,87920
19:30:09,87910,87910,87910,87920
19:30:10,87910,87920,87910,87930
19:30:11,87920,87920,87910,87920
19:30:12,87910,87910,87910,87920
19:30:13,87920,87920,87920,87910
19:30:14,87920,87920,87920,87920
19:30:15,87910,87920,87910,87920
19:30:16,87930,87930,87930,87930
19:30:17,87930,87930,87920,87920
19:30:18,87920,87920,87920,87920
19:30:19,87920,87920,87910,87900
19:30:20,87900,87910,87890,87900
19:30:21,87900,87910,87900,87900
19:30:22,87890,87890,87890,87890
19:30:23,87900,87900,87900,87900
19:30:24,87890,87900,87890,87900
19:30:25,87900,87900,87900,87900
19:30:26,87900,87900,87900,87910
19:30:27,87910,87910,87910,87910
19:30:28,87900,87900,87900,87900
19:30:29,87900,87900,87890,87890
19:30:30,87880,87880,87880,87900
19:30:31,87890,87890,87890,87890
19:30:32,87880,87880,87880,87890
19:30:33,87880,87880,87880,87880
19:30:35,87890,87890,87870,87870
19:30:36,87870,87870,87870,87880
19:30:37,87880,87890,87880,87890
19:30:38,87870,87870,87870,87880
19:30:39,87880,87880,87880,87880
19:30:40,87880,87880,87880,87880
19:30:41,87890,87890,87890,87890
19:30:42,87890,87890,87890,87880
19:30:44,87890,87890,87890,87900
19:30:45,87900,87900,87900,87900
19:30:47,87910,87910,87900,87900
19:30:50,87900,87900,87900,87900
19:30:52,87900,87900,87900,87900
19:30:53,87900,87900,87900,87900
19:30:54,87900,87900,87900,87900
19:30:55,87910,87910,87910,87900
19:30:58,87910,87910,87910,87910
19:30:59,87920,87920,87920,87920
19:31:00,87920,87930,87920,87930
19:31:01,87930,87930,87930,87930
19:31:02,87930,87930,87910,87920
19:31:03,87930,87940,87930,87940
19:31:04,87940,87950,87940,87940
19:31:05,87940,87940,87940,87940
19:31:06,87930,87930,87920,87930
19:31:07,87930,87930,87930,87920
19:31:08,87920,87920,87920,87920
19:31:09,87940,87940,87940,87940
19:31:10,87940,87940,87940,87940
19:31:14,87920,87940,87920,87940
19:31:16,87940,87940,87940,87940
19:31:18,87950,87950,87950,87940
19:31:19,87940,87940,87940,87940
19:31:20,87930,87930,87920,87930
19:31:21,87920,87920,87920,87930
19:31:22,87910,87910,87900,87900
19:31:23,87900,87900,87880,87880
19:31:24,87880,87880,87880,87880
19:31:25,87870,87870,87870,87870
19:31:26,87870,87870,87870,87870
19:31:27,87870,87870,87870,87870
19:31:29,87870,87870,87860,87870
19:31:30,87860,87860,87860,87860
19:31:31,87860,87860,87850,87850
19:31:32,87850,87850,87840,87840
19:31:33,87840,87840,87830,87830
19:31:34,87830,87830,87830,87830
